sensors 30
relays 292
e 29 58 89.9 122880 5.5932003474449e-07 5e-08
e 29 238 88.3 122880 9.19831589091854e-08 5e-08
e 29 239 88 122880 6.38291671000149e-08 5e-08
e 29 240 86.8 122880 5.03162357951463e-08 5e-08
e 29 241 86.6 122880 5.48759564302277e-08 5e-08
e 29 242 86.4 122880 8.2739512698265e-08 5e-08
e 29 243 88.1 122880 1.29437386148151e-07 5e-08
e 29 244 89.4 122880 3.81954374552206e-07 5e-08
e 29 248 89.5 122880 5.2202747073936e-07 5e-08
e 29 250 88.6 122880 1.8035902785582e-07 5e-08
e 29 251 88.7 122880 1.29708149654516e-07 5e-08
e 30 9 89.6 122880 1.12894096079374e-07 5e-08
e 30 105 89.4 122880 6.57797406212093e-08 5e-08
e 30 107 89.5 122880 1.66387198027666e-07 5e-08
e 30 108 89.8 122880 1.63763106009457e-07 5e-08
e 30 149 87.2 122880 6.24995205497813e-08 5e-08
e 30 150 87.4 122880 9.45766060137758e-08 5e-08
e 30 151 88.8 122880 1.64451505396837e-07 5e-08
e 30 316 88.7 122880 2.84127718401505e-07 5e-08
e 31 25 86.7 122880 1.73699066102425e-07 5e-08
e 31 26 89.1 122880 5.78486916303097e-07 5e-08
e 31 217 89.1 122880 7.62320854420494e-07 5e-08
e 31 245 89.3 122880 2.77936588789333e-07 5e-08
e 31 246 87.1 122880 1.12652936362138e-07 5e-08
e 31 247 86.8 122880 9.94668447901535e-08 5e-08
e 31 250 89.5 122880 3.07174680479389e-07 5e-08
e 31 252 85.8 122880 6.15398985253102e-08 5e-08
e 31 253 86.7 122880 5.0431930673917e-08 5e-08
e 31 254 86.7 122880 5.28066689075589e-08 5e-08
e 31 255 86.6 122880 7.75602185197209e-08 5e-08
e 31 256 88.2 122880 1.15133067791037e-07 5e-08
e 31 257 88.1 122880 3.51373694513014e-07 5e-08
e 31 268 89.3 122880 5.66039072436698e-07 5e-08
e 31 269 88.3 122880 1.24184959027837e-07 5e-08
e 31 270 89.7 122880 1.40044873227772e-07 5e-08
e 31 271 89.5 122880 2.44267005082629e-07 5e-08
e 31 273 86.9 122880 9.64699195869946e-08 5e-08
e 31 274 86.5 122880 6.6198393438039e-08 5e-08
e 31 275 87.2 122880 5.47746765413538e-08 5e-08
e 31 276 88.3 122880 8.95961283750081e-08 5e-08
e 31 277 89.2 122880 1.6590283412068e-07 5e-08
e 31 298 87.1 122880 7.66898866409776e-08 5e-08
e 32 7 86.1 122880 6.36494876353662e-08 5e-08
e 32 12 89.3 122880 2.07117072554707e-07 5e-08
e 32 45 88.9 122880 2.47944388397592e-07 5e-08
e 32 65 88.4 122880 2.55150621645599e-07 5e-08
e 32 66 86.9 122880 1.08527750451418e-07 5e-08
e 32 67 84.7 122880 7.13391627907626e-08 5e-08
e 32 68 85.2 122880 7.27332534435887e-08 5e-08
e 32 70 84.9 122880 6.61408972134156e-08 5e-08
e 32 71 86.3 122880 1.94763952076395e-07 5e-08
e 32 84 86.4 122880 8.70404355637956e-08 5e-08
e 32 85 88.6 122880 1.23179785414404e-07 5e-08
e 32 86 89 122880 2.48497834300174e-07 5e-08
e 32 87 87.3 122880 7.57590025261496e-08 5e-08
e 32 139 89.6 122880 2.4683703207638e-07 5e-08
e 32 293 85.3 122880 5.43114516348509e-08 5e-08
e 32 294 88.2 122880 1.01669891196791e-07 5e-08
e 32 299 87.8 122880 1.18978664902968e-07 5e-08
e 32 300 87.3 122880 8.66986202149975e-08 5e-08
e 32 301 87.5 122880 9.94655729484348e-08 5e-08
e 33 34 88.5 122880 6.00409452558702e-08 5e-08
e 33 37 89.7 122880 1.03964564613084e-07 5e-08
e 33 38 89.1 122880 1.91642294523223e-07 5e-08
e 33 93 88.3 122880 5.45435499184196e-08 5e-08
e 33 182 88.8 122880 1.4634145361744e-07 5e-08
e 33 183 89.9 122880 8.3231770583796e-08 5e-08
e 33 206 89.1 122880 1.16456296074018e-07 5e-08
e 34 2 89.7 122880 5.80599952961313e-08 5e-08
e 34 33 88.5 122880 6.00409452558702e-08 5e-08
e 34 35 89.8 122880 8.99961872975023e-08 5e-08
e 34 37 89.7 122880 6.74601380955265e-08 5e-08
e 34 38 89.7 122880 9.96828137402398e-08 5e-08
e 34 42 89.2 122880 3.09145508755334e-07 5e-08
e 34 93 88.6 122880 7.74063648096043e-08 5e-08
e 34 181 89.8 122880 2.77576618992319e-07 5e-08
e 34 182 89.4 122880 1.16970175283682e-07 5e-08
e 34 183 89.6 122880 6.64285383274337e-08 5e-08
e 34 206 89.5 122880 1.21462942839924e-07 5e-08
e 35 2 89.9 122880 6.53587659587243e-08 5e-08
e 35 34 89.8 122880 8.99961872975023e-08 5e-08
e 35 37 89.2 122880 9.32942833738303e-08 5e-08
e 35 38 89.1 122880 1.14655476735032e-07 5e-08
e 35 39 89.4 122880 1.21157101452654e-07 5e-08
e 35 40 89.6 122880 1.08051984898043e-07 5e-08
e 35 42 88.8 122880 3.01518072124505e-07 5e-08
e 35 80 89.9 122880 1.68670093015783e-07 5e-08
e 35 183 89.6 122880 1.78606384336343e-07 5e-08
e 36 2 89.9 122880 1.05175705767043e-07 5e-08
e 36 39 89.1 122880 2.04416080991168e-07 5e-08
e 36 40 89.9 122880 1.22743619977818e-07 5e-08
e 36 79 89.4 122880 5.73871764707327e-08 5e-08
e 36 80 89.5 122880 8.92564362042703e-08 5e-08
e 37 2 88.9 122880 6.02820615614523e-08 5e-08
e 37 33 89.7 122880 1.03964564613084e-07 5e-08
e 37 34 89.7 122880 6.74601380955265e-08 5e-08
e 37 35 89.2 122880 9.32942833738303e-08 5e-08
e 37 38 89.6 122880 5.82424596311565e-08 5e-08
e 37 39 89.2 122880 8.57751996396753e-08 5e-08
e 37 42 89.1 122880 1.0935569613074e-07 5e-08
e 37 43 89.6 122880 2.80936378562855e-07 5e-08
e 37 93 88.9 122880 1.51664453966969e-07 5e-08
e 37 182 89.5 122880 1.19993544883418e-07 5e-08
e 37 183 89.5 122880 7.37751521750658e-08 5e-08
e 37 206 88.9 122880 1.96779322218123e-07 5e-08
e 38 2 88.8 122880 8.16347570234248e-08 5e-08
e 38 33 89.1 122880 1.91642294523223e-07 5e-08
e 38 34 89.7 122880 9.96828137402398e-08 5e-08
e 38 35 89.1 122880 1.14655476735032e-07 5e-08
e 38 37 89.6 122880 5.82424596311565e-08 5e-08
e 38 39 89.7 122880 6.31725778960226e-08 5e-08
e 38 40 89.8 122880 9.11764310609575e-08 5e-08
e 38 42 89.6 122880 7.33645423258217e-08 5e-08
e 38 43 88.6 122880 1.25242150291214e-07 5e-08
e 38 182 88 122880 1.64365033452322e-07 5e-08
e 39 35 89.4 122880 1.21157101452654e-07 5e-08
e 39 36 89.1 122880 2.04416080991168e-07 5e-08
e 39 37 89.2 122880 8.57751996396753e-08 5e-08
e 39 38 89.7 122880 6.31725778960226e-08 5e-08
e 39 42 89.8 122880 6.28953603508255e-08 5e-08
e 39 43 88.9 122880 9.5879526936089e-08 5e-08
e 39 183 90 122880 2.14840886004258e-07 5e-08
e 40 35 89.6 122880 1.08051984898043e-07 5e-08
e 40 36 89.9 122880 1.22743619977818e-07 5e-08
e 40 38 89.8 122880 9.11764310609575e-08 5e-08
e 40 42 89.4 122880 9.19634273582338e-08 5e-08
e 40 45 89 122880 1.26504087985842e-07 5e-08
e 41 79 89.4 122880 1.10479705081394e-07 5e-08
e 41 299 89 122880 1.25949135541863e-07 5e-08
e 41 300 89.8 122880 1.14207722432504e-07 5e-08
e 42 2 88.4 122880 1.94063473209409e-07 5e-08
e 42 34 89.2 122880 3.09145508755334e-07 5e-08
e 42 35 88.8 122880 3.01518072124505e-07 5e-08
e 42 37 89.1 122880 1.0935569613074e-07 5e-08
e 42 38 89.6 122880 7.33645423258217e-08 5e-08
e 42 39 89.8 122880 6.28953603508255e-08 5e-08
e 42 40 89.4 122880 9.19634273582338e-08 5e-08
e 42 43 89.9 122880 6.47499411019011e-08 5e-08
e 42 44 89.6 122880 1.10545998057212e-07 5e-08
e 43 3 87.9 122880 9.26729736946978e-08 5e-08
e 43 28 89.2 122880 9.46544469148145e-07 5e-08
e 43 37 89.6 122880 2.80936378562855e-07 5e-08
e 43 38 88.6 122880 1.25242150291214e-07 5e-08
e 43 39 88.9 122880 9.5879526936089e-08 5e-08
e 43 42 89.9 122880 6.47499411019011e-08 5e-08
e 43 44 86.8 122880 6.55282321157132e-08 5e-08
e 43 45 85.9 122880 6.45916290653538e-08 5e-08
e 43 60 88.6 122880 2.57628214670275e-07 5e-08
e 43 61 87.6 122880 1.24725324619316e-07 5e-08
e 43 62 88.4 122880 1.87890242536839e-07 5e-08
e 43 65 89.5 122880 1.7869024831394e-07 5e-08
e 43 66 89.5 122880 2.67440826115256e-07 5e-08
e 43 89 89.9 122880 4.55819749518656e-07 5e-08
e 43 176 89.4 122880 4.18276008843168e-07 5e-08
e 43 299 87.7 122880 9.58963258180069e-08 5e-08
e 43 300 88.4 122880 1.73494559867585e-07 5e-08
e 43 303 89.3 122880 7.20315694400236e-07 5e-08
e 44 3 86.2 122880 5.67194875892221e-08 5e-08
e 44 42 89.6 122880 1.10545998057212e-07 5e-08
e 44 43 86.8 122880 6.55282321157132e-08 5e-08
e 44 45 86.1 122880 6.44744204682318e-08 5e-08
e 44 60 86.3 122880 1.36742025298335e-07 5e-08
e 44 61 86.4 122880 8.13469422035425e-08 5e-08
e 44 62 87.2 122880 8.85370088878363e-08 5e-08
e 44 63 88.1 122880 1.3085791730618e-07 5e-08
e 44 65 87.5 122880 8.94845151549459e-08 5e-08
e 44 66 88.4 122880 1.21104119602741e-07 5e-08
e 44 67 88.6 122880 2.50347183500462e-07 5e-08
e 44 176 89.9 122880 3.6839841857572e-07 5e-08
e 44 293 89.8 122880 4.727148652797e-07 5e-08
e 44 299 88.2 122880 9.73518586506474e-08 5e-08
e 44 300 89.3 122880 1.81752262522265e-07 5e-08
e 45 3 86.9 122880 8.09819540223261e-08 5e-08
e 45 7 88.3 122880 1.88680342089941e-07 5e-08
e 45 32 88.9 122880 2.47944388397592e-07 5e-08
e 45 40 89 122880 1.26504087985842e-07 5e-08
e 45 43 85.9 122880 6.45916290653538e-08 5e-08
e 45 44 86.1 122880 6.44744204682318e-08 5e-08
e 45 61 88.2 122880 1.50642033789412e-07 5e-08
e 45 62 88.8 122880 1.27462630921219e-07 5e-08
e 45 63 89.1 122880 2.62311695322434e-07 5e-08
e 45 65 88.7 122880 1.08004466044991e-07 5e-08
e 45 66 88.4 122880 1.14590268353782e-07 5e-08
e 45 67 88.3 122880 1.66882639369813e-07 5e-08
e 45 87 88.8 122880 1.36529724955453e-07 5e-08
e 45 89 89.2 122880 3.11787650836201e-07 5e-08
e 45 293 86.3 122880 2.02756788693365e-07 5e-08
e 45 294 88.2 122880 1.92092589913881e-07 5e-08
e 45 299 85.7 122880 6.0743072466084e-08 5e-08
e 45 300 88.2 122880 9.22243857159364e-08 5e-08
e 46 10 88.4 122880 1.67316750080269e-07 5e-08
e 46 11 87.6 122880 1.72283382857272e-07 5e-08
e 46 118 89.5 122880 1.16486973859796e-07 5e-08
e 46 119 89.3 122880 1.1911446389976e-07 5e-08
e 46 120 88 122880 2.22366776541829e-07 5e-08
e 46 122 87.3 122880 2.34553088070582e-07 5e-08
e 46 123 87.4 122880 1.90812501681726e-07 5e-08
e 46 124 86.7 122880 1.05683478362433e-07 5e-08
e 46 125 86.1 122880 7.5089009868756e-08 5e-08
e 46 126 84.5 122880 5.80510825305379e-08 5e-08
e 46 127 85 122880 6.03105818796144e-08 5e-08
e 46 128 87.6 122880 1.91904924443947e-07 5e-08
e 46 129 88.1 122880 2.49052357397357e-07 5e-08
e 46 132 89.5 122880 1.03885799567476e-07 5e-08
e 46 133 88.3 122880 8.46531093430602e-08 5e-08
e 46 134 86.2 122880 7.23421080912441e-08 5e-08
e 46 304 89.4 122880 1.11492590231298e-07 5e-08
e 46 305 89.8 122880 1.92677991465243e-07 5e-08
e 47 23 86.3 122880 5.71917118657648e-08 5e-08
e 47 54 87.2 122880 7.47246921570555e-08 5e-08
e 47 55 88 122880 1.21180637548634e-07 5e-08
e 47 143 89.4 122880 1.82404021605666e-07 5e-08
e 47 144 89.8 122880 7.44912276079177e-07 5e-08
e 47 147 89 122880 9.55150617703301e-08 5e-08
e 47 148 86.6 122880 6.26822366432088e-08 5e-08
e 47 243 89.5 122880 1.5336619260915e-07 5e-08
e 47 244 87.9 122880 8.18456391580929e-08 5e-08
e 47 245 88.4 122880 7.32806270796454e-08 5e-08
e 47 246 89.6 122880 1.11441381163113e-07 5e-08
e 47 247 87.6 122880 1.58673521399241e-07 5e-08
e 48 4 84.3 122880 6.99336721686082e-08 5e-08
e 48 49 86.2 122880 6.54321199155874e-08 5e-08
e 48 50 88.5 122880 1.16774607351748e-07 5e-08
e 48 51 84.2 122880 6.2953757024792e-08 5e-08
e 48 52 89.2 122880 9.64223890819537e-08 5e-08
e 48 53 89.1 122880 1.75224503364292e-07 5e-08
e 48 57 87.4 122880 1.12094129910054e-07 5e-08
e 48 58 85.7 122880 6.6464295361098e-08 5e-08
e 48 295 86.2 122880 5.71876310255336e-08 5e-08
e 48 317 89.9 122880 3.06688389675282e-07 5e-08
e 48 318 88.8 122880 2.8844790053064e-07 5e-08
e 48 319 88.2 122880 2.18112095924113e-07 5e-08
e 48 320 88.2 122880 1.11039861843409e-07 5e-08
e 48 321 88.7 122880 1.15359396078927e-07 5e-08
e 49 4 84.2 122880 6.45674547510519e-08 5e-08
e 49 48 86.2 122880 6.54321199155874e-08 5e-08
e 49 50 85.9 122880 6.8004808532e-08 5e-08
e 49 51 85.6 122880 5.76354127467161e-08 5e-08
e 49 57 89.9 122880 3.02755793227123e-07 5e-08
e 49 58 88.9 122880 1.13775638467673e-07 5e-08
e 49 96 89.2 122880 1.5464858336931e-07 5e-08
e 49 97 88.8 122880 1.17748573730565e-07 5e-08
e 49 295 86.8 122880 5.20960384198576e-08 5e-08
e 49 320 88.9 122880 1.04286265032885e-07 5e-08
e 49 321 87.6 122880 9.19010583758228e-08 5e-08
e 50 4 87.3 122880 9.33598561069148e-08 5e-08
e 50 48 88.5 122880 1.16774607351748e-07 5e-08
e 50 49 85.9 122880 6.8004808532e-08 5e-08
e 50 51 88.3 122880 8.6622303741829e-08 5e-08
e 50 52 88.3 122880 1.23040656807319e-07 5e-08
e 50 95 89.9 122880 2.48455612403539e-07 5e-08
e 50 96 88 122880 1.15147902784618e-07 5e-08
e 50 97 87.3 122880 9.16397698803485e-08 5e-08
e 50 295 87.2 122880 8.12843149537173e-08 5e-08
e 50 318 89.8 122880 4.93649949250156e-07 5e-08
e 50 319 89.2 122880 3.57744323548744e-07 5e-08
e 50 320 89 122880 1.36334195221291e-07 5e-08
e 50 321 87.5 122880 1.0108534158481e-07 5e-08
e 51 4 85.2 122880 8.64857959492088e-08 5e-08
e 51 29 87.6 122880 2.06288064573596e-07 5e-08
e 51 48 84.2 122880 6.2953757024792e-08 5e-08
e 51 49 85.6 122880 5.76354127467161e-08 5e-08
e 51 50 88.3 122880 8.6622303741829e-08 5e-08
e 51 52 87.9 122880 6.52898065219385e-08 5e-08
e 51 53 88.3 122880 1.02681803002736e-07 5e-08
e 51 57 89.2 122880 2.26889987483121e-07 5e-08
e 51 58 88 122880 1.0096057960857e-07 5e-08
e 51 97 89.5 122880 2.37199154255459e-07 5e-08
e 51 239 88.4 122880 2.60256780679638e-07 5e-08
e 51 240 87 122880 2.16936696710873e-07 5e-08
e 51 295 85.4 122880 5.33933564730519e-08 5e-08
e 51 320 87.8 122880 1.66586978372715e-07 5e-08
e 51 321 87.4 122880 1.40474713888949e-07 5e-08
e 52 4 89.3 122880 1.77332234731976e-07 5e-08
e 52 29 87.8 122880 9.3173860418275e-08 5e-08
e 52 48 89.2 122880 9.64223890819537e-08 5e-08
e 52 50 88.3 122880 1.23040656807319e-07 5e-08
e 52 51 87.9 122880 6.52898065219385e-08 5e-08
e 52 53 85.9 122880 6.12355903571389e-08 5e-08
e 52 58 87.9 122880 1.39957991072077e-07 5e-08
e 52 238 88.9 122880 1.43760613827287e-07 5e-08
e 52 239 88.7 122880 1.07702607584478e-07 5e-08
e 52 240 88.9 122880 9.53605345245193e-08 5e-08
e 52 241 88.8 122880 1.00729459127412e-07 5e-08
e 52 242 87.9 122880 1.33341558053354e-07 5e-08
e 52 243 88.3 122880 2.56936425874772e-07 5e-08
e 52 295 88.1 122880 8.30629739466945e-08 5e-08
e 53 29 86.2 122880 6.03717765903445e-08 5e-08
e 53 48 89.1 122880 1.75224503364292e-07 5e-08
e 53 51 88.3 122880 1.02681803002736e-07 5e-08
e 53 52 85.9 122880 6.12355903571389e-08 5e-08
e 53 238 89.1 122880 1.01246347441039e-07 5e-08
e 53 239 88 122880 7.39726225498139e-08 5e-08
e 53 240 87.9 122880 6.15209600432939e-08 5e-08
e 53 241 87.2 122880 6.68984531172466e-08 5e-08
e 53 242 88.7 122880 9.60245403692795e-08 5e-08
e 53 243 89.1 122880 1.6065983334579e-07 5e-08
e 53 295 89.4 122880 1.38922669004201e-07 5e-08
e 54 5 89.3 122880 9.86263540117822e-07 5e-08
e 54 23 85.1 122880 6.42043892123578e-08 5e-08
e 54 47 87.2 122880 7.47246921570555e-08 5e-08
e 54 55 86.2 122880 6.60107949879578e-08 5e-08
e 54 56 85.9 122880 1.11058170700507e-07 5e-08
e 54 59 86.5 122880 3.16601189250072e-07 5e-08
e 54 148 89.8 122880 1.1043866189189e-07 5e-08
e 54 242 89.7 122880 1.84841344839787e-07 5e-08
e 54 243 87.9 122880 1.02930853357752e-07 5e-08
e 54 244 86.2 122880 6.97588315190009e-08 5e-08
e 54 245 87.2 122880 1.042216649903e-07 5e-08
e 54 246 86.9 122880 2.37245047435468e-07 5e-08
e 54 281 89.8 122880 1.1921894797334e-06 5e-08
e 55 5 87.6 122880 3.55570754182562e-07 5e-08
e 55 23 87.4 122880 1.10086722348436e-07 5e-08
e 55 47 88 122880 1.21180637548634e-07 5e-08
e 55 54 86.2 122880 6.60107949879578e-08 5e-08
e 55 56 85.5 122880 6.45365368522128e-08 5e-08
e 55 57 89.6 122880 8.56242030599681e-08 5e-08
e 55 59 86 122880 1.1345550486518e-07 5e-08
e 55 221 87.8 122880 8.43878997651329e-07 5e-08
e 55 244 88.7 122880 1.15500357237734e-07 5e-08
e 55 245 89.6 122880 2.66866290380436e-07 5e-08
e 56 5 86.6 122880 1.23460866474132e-07 5e-08
e 56 23 89.3 122880 2.81917881285842e-07 5e-08
e 56 54 85.9 122880 1.11058170700507e-07 5e-08
e 56 55 85.5 122880 6.45365368522128e-08 5e-08
e 56 57 87.2 122880 6.86805619775005e-08 5e-08
e 56 58 89 122880 1.16315191518067e-07 5e-08
e 56 59 86.2 122880 6.72520330757316e-08 5e-08
e 56 148 88.2 122880 4.76003348702631e-07 5e-08
e 56 220 89.7 122880 1.16368645585406e-06 5e-08
e 56 244 89.8 122880 3.01239961668825e-07 5e-08
e 57 4 89.9 122880 2.49182750183e-07 5e-08
e 57 5 89.1 122880 1.53636187842231e-07 5e-08
e 57 29 89.9 122880 8.95470643543839e-07 5e-08
e 57 48 87.4 122880 1.12094129910054e-07 5e-08
e 57 49 89.9 122880 3.02755793227123e-07 5e-08
e 57 51 89.2 122880 2.26889987483121e-07 5e-08
e 57 55 89.6 122880 8.56242030599681e-08 5e-08
e 57 56 87.2 122880 6.86805619775005e-08 5e-08
e 57 58 86.2 122880 6.46116409422995e-08 5e-08
e 57 59 88 122880 8.39743092034399e-08 5e-08
e 57 240 89.7 122880 1.00251034768986e-06 5e-08
e 57 241 89.6 122880 6.55218021777273e-07 5e-08
e 58 4 87.3 122880 1.07718997626498e-07 5e-08
e 58 5 89.8 122880 2.76994058776006e-07 5e-08
e 58 29 89.9 122880 5.5932003474449e-07 5e-08
e 58 48 85.7 122880 6.6464295361098e-08 5e-08
e 58 49 88.9 122880 1.13775638467673e-07 5e-08
e 58 51 88 122880 1.0096057960857e-07 5e-08
e 58 52 87.9 122880 1.39957991072077e-07 5e-08
e 58 56 89 122880 1.16315191518067e-07 5e-08
e 58 57 86.2 122880 6.46116409422995e-08 5e-08
e 58 59 88.8 122880 1.30692539433456e-07 5e-08
e 58 295 88 122880 9.48776260577238e-08 5e-08
e 58 317 89.2 122880 2.84740312699137e-07 5e-08
e 58 320 89.4 122880 1.80241135534452e-07 5e-08
e 58 321 89.8 122880 2.4256169567486e-07 5e-08
e 59 5 87.6 122880 6.9522337242342e-08 5e-08
e 59 54 86.5 122880 3.16601189250072e-07 5e-08
e 59 55 86 122880 1.1345550486518e-07 5e-08
e 59 56 86.2 122880 6.72520330757316e-08 5e-08
e 59 57 88 122880 8.39743092034399e-08 5e-08
e 59 58 88.8 122880 1.30692539433456e-07 5e-08
e 59 151 90 122880 6.5564752786704e-07 5e-08
e 59 314 89 122880 1.06808429872359e-07 5e-08
e 60 3 85 122880 1.20101587582708e-07 5e-08
e 60 16 86.8 122880 9.6452333372811e-08 5e-08
e 60 43 88.6 122880 2.57628214670275e-07 5e-08
e 60 44 86.3 122880 1.36742025298335e-07 5e-08
e 60 61 85.5 122880 6.52605986765068e-08 5e-08
e 60 62 87.1 122880 1.24522231146615e-07 5e-08
e 60 63 87.7 122880 1.68616002920803e-07 5e-08
e 60 65 88.9 122880 2.52949140583913e-07 5e-08
e 60 144 89.8 122880 2.72738380210408e-07 5e-08
e 60 145 88.7 122880 1.97834204202135e-07 5e-08
e 60 173 88.9 122880 2.55366365138539e-07 5e-08
e 60 174 87.7 122880 1.71822909842244e-07 5e-08
e 60 175 85.3 122880 6.6675508689582e-08 5e-08
e 60 176 87.7 122880 8.55146622535137e-08 5e-08
e 60 177 89.4 122880 1.30447483633729e-07 5e-08
e 60 282 90 122880 1.86334369300816e-07 5e-08
e 60 283 88.8 122880 1.08369246443322e-07 5e-08
e 60 284 86.9 122880 8.77213520780345e-08 5e-08
e 60 285 87.1 122880 1.07069660058822e-07 5e-08
e 60 286 86.3 122880 8.67352789373384e-08 5e-08
e 60 288 89.6 122880 3.45813911123537e-07 5e-08
e 61 3 84.9 122880 7.02123148495812e-08 5e-08
e 61 43 87.6 122880 1.24725324619316e-07 5e-08
e 61 44 86.4 122880 8.13469422035425e-08 5e-08
e 61 45 88.2 122880 1.50642033789412e-07 5e-08
e 61 60 85.5 122880 6.52605986765068e-08 5e-08
e 61 62 86.7 122880 7.61390388057863e-08 5e-08
e 61 63 88.1 122880 9.78159916919858e-08 5e-08
e 61 64 89.2 122880 1.84092150075138e-07 5e-08
e 61 65 89.3 122880 1.04930833588943e-07 5e-08
e 61 66 88.2 122880 2.38088726813307e-07 5e-08
e 61 142 89.4 122880 2.37020011547019e-07 5e-08
e 61 144 88.8 122880 1.8977407245183e-07 5e-08
e 61 175 86.5 122880 1.13769666148103e-07 5e-08
e 61 176 87.7 122880 1.38697467083406e-07 5e-08
e 61 283 87.8 122880 1.83994958395813e-07 5e-08
e 61 284 87.7 122880 1.29555313454436e-07 5e-08
e 61 285 88 122880 2.26450526538589e-07 5e-08
e 61 286 87.7 122880 1.3543299923731e-07 5e-08
e 62 3 85.5 122880 6.3078016079546e-08 5e-08
e 62 21 89.6 122880 2.06910829351154e-07 5e-08
e 62 43 88.4 122880 1.87890242536839e-07 5e-08
e 62 44 87.2 122880 8.85370088878363e-08 5e-08
e 62 45 88.8 122880 1.27462630921219e-07 5e-08
e 62 60 87.1 122880 1.24522231146615e-07 5e-08
e 62 61 86.7 122880 7.61390388057863e-08 5e-08
e 62 63 85.2 122880 5.71443416521634e-08 5e-08
e 62 64 89.7 122880 9.05334020220611e-08 5e-08
e 62 65 85.1 122880 5.78645856774399e-08 5e-08
e 62 66 88.3 122880 9.21859956851639e-08 5e-08
e 62 67 87.3 122880 1.73614188863384e-07 5e-08
e 62 140 88.4 122880 1.65131485436524e-07 5e-08
e 62 141 88 122880 1.10612219656917e-07 5e-08
e 62 142 88.9 122880 1.00536550686526e-07 5e-08
e 62 144 89.9 122880 1.0932933908223e-07 5e-08
e 62 145 89.5 122880 1.45675088730785e-07 5e-08
e 62 146 89.9 122880 2.51148697948996e-07 5e-08
e 62 147 89.9 122880 8.63101742461841e-07 5e-08
e 62 220 89.4 122880 2.21608616059092e-07 5e-08
e 62 280 89.6 122880 6.065818337438e-07 5e-08
e 62 281 89.4 122880 3.82358950430812e-07 5e-08
e 62 284 88.5 122880 2.87053369134495e-07 5e-08
e 62 299 88.7 122880 2.14386240096079e-07 5e-08
e 62 300 88.6 122880 4.18803139162241e-07 5e-08
e 63 3 87.8 122880 8.95503853547783e-08 5e-08
e 63 44 88.1 122880 1.3085791730618e-07 5e-08
e 63 45 89.1 122880 2.62311695322434e-07 5e-08
e 63 60 87.7 122880 1.68616002920803e-07 5e-08
e 63 61 88.1 122880 9.78159916919858e-08 5e-08
e 63 62 85.2 122880 5.71443416521634e-08 5e-08
e 63 64 89.8 122880 6.36438015795681e-08 5e-08
e 63 65 85.3 122880 6.78717719657113e-08 5e-08
e 63 66 88.2 122880 1.03201180365451e-07 5e-08
e 63 67 87.6 122880 2.05508482664629e-07 5e-08
e 63 139 88.2 122880 2.0887314181265e-07 5e-08
e 63 140 87.8 122880 1.14401252637793e-07 5e-08
e 63 141 85.9 122880 8.02585676931895e-08 5e-08
e 63 142 86.5 122880 6.97905523473562e-08 5e-08
e 63 143 89.3 122880 1.74488539147044e-07 5e-08
e 63 144 87.7 122880 7.74814557346898e-08 5e-08
e 63 145 88.7 122880 1.03431702796249e-07 5e-08
e 63 146 89.5 122880 1.247121412275e-07 5e-08
e 63 148 89.7 122880 9.74114043737674e-07 5e-08
e 63 220 89 122880 1.16919657222557e-07 5e-08
e 63 221 88.9 122880 1.74674250965662e-07 5e-08
e 63 280 89.8 122880 3.63739873077726e-07 5e-08
e 63 281 89.3 122880 2.04823725373235e-07 5e-08
e 63 282 89.4 122880 1.82298423444588e-07 5e-08
e 63 283 88.1 122880 2.93095438131902e-07 5e-08
e 63 284 89.1 122880 2.61558092718025e-07 5e-08
e 63 299 89.9 122880 3.99396958076614e-07 5e-08
e 64 3 89.9 122880 1.79075268623422e-07 5e-08
e 64 21 87.9 122880 6.70263227083385e-08 5e-08
e 64 61 89.2 122880 1.84092150075138e-07 5e-08
e 64 62 89.7 122880 9.05334020220611e-08 5e-08
e 64 63 89.8 122880 6.36438015795681e-08 5e-08
e 64 66 88.7 122880 1.58911498818595e-07 5e-08
