sensors 30
relays 292
e 31 42 89.3 122880 7.20315694400236e-07 5e-08
e 31 79 89.8 122880 3.37459357023662e-07 5e-08
e 31 81 89.8 122880 2.18044407326276e-07 5e-08
e 31 301 89.4 122880 2.06978635962462e-07 5e-08
e 31 303 89 122880 1.3698597465154e-07 5e-08
e 32 8 84.7 122880 7.13391627907626e-08 5e-08
e 32 44 88.9 122880 2.47944388397592e-07 5e-08
e 32 63 88.4 122880 2.55150621645599e-07 5e-08
e 32 64 86.9 122880 1.08527750451418e-07 5e-08
e 32 65 85.2 122880 7.27332534435887e-08 5e-08
e 32 67 84.9 122880 6.61408972134156e-08 5e-08
e 32 68 86.3 122880 1.94763952076395e-07 5e-08
e 32 80 86.1 122880 6.36494876353662e-08 5e-08
e 32 81 86.4 122880 8.70404355637956e-08 5e-08
e 32 82 88.6 122880 1.23179785414404e-07 5e-08
e 32 83 89 122880 2.48497834300174e-07 5e-08
e 32 85 87.3 122880 7.57590025261496e-08 5e-08
e 32 135 89.3 122880 2.07117072554707e-07 5e-08
e 32 137 89.6 122880 2.4683703207638e-07 5e-08
e 32 291 85.3 122880 5.43114516348509e-08 5e-08
e 32 292 88.2 122880 1.01669891196791e-07 5e-08
e 32 300 87.8 122880 1.18978664902968e-07 5e-08
e 32 301 87.3 122880 8.66986202149975e-08 5e-08
e 32 302 87.5 122880 9.94655729484348e-08 5e-08
e 33 2 88.5 122880 6.00409452558702e-08 5e-08
e 33 17 88.8 122880 1.4634145361744e-07 5e-08
e 33 18 89.9 122880 8.3231770583796e-08 5e-08
e 33 37 89.7 122880 1.03964564613084e-07 5e-08
e 33 38 89.1 122880 1.91642294523223e-07 5e-08
e 33 90 88.3 122880 5.45435499184196e-08 5e-08
e 33 206 89.1 122880 1.16456296074018e-07 5e-08
e 34 2 89.7 122880 5.80599952961313e-08 5e-08
e 34 17 89.3 122880 1.89377108543113e-07 5e-08
e 34 18 89.7 122880 8.69108812621243e-08 5e-08
e 34 35 89.9 122880 6.53587659587243e-08 5e-08
e 34 36 89.9 122880 1.05175705767043e-07 5e-08
e 34 37 88.9 122880 6.02820615614523e-08 5e-08
e 34 38 88.8 122880 8.16347570234248e-08 5e-08
e 34 41 88.4 122880 1.94063473209409e-07 5e-08
e 34 182 89.9 122880 4.79357865898065e-07 5e-08
e 34 206 89.8 122880 2.45890168930207e-07 5e-08
e 35 2 89.8 122880 8.99961872975023e-08 5e-08
e 35 3 89.6 122880 1.08051984898043e-07 5e-08
e 35 18 89.6 122880 1.78606384336343e-07 5e-08
e 35 34 89.9 122880 6.53587659587243e-08 5e-08
e 35 37 89.2 122880 9.32942833738303e-08 5e-08
e 35 38 89.1 122880 1.14655476735032e-07 5e-08
e 35 39 89.4 122880 1.21157101452654e-07 5e-08
e 35 41 88.8 122880 3.01518072124505e-07 5e-08
e 35 76 89.9 122880 1.68670093015783e-07 5e-08
e 36 3 89.9 122880 1.22743619977818e-07 5e-08
e 36 10 89.4 122880 5.73871764707327e-08 5e-08
e 36 34 89.9 122880 1.05175705767043e-07 5e-08
e 36 39 89.1 122880 2.04416080991168e-07 5e-08
e 36 76 89.5 122880 8.92564362042703e-08 5e-08
e 37 2 89.7 122880 6.74601380955265e-08 5e-08
e 37 17 89.5 122880 1.19993544883418e-07 5e-08
e 37 18 89.5 122880 7.37751521750658e-08 5e-08
e 37 33 89.7 122880 1.03964564613084e-07 5e-08
e 37 34 88.9 122880 6.02820615614523e-08 5e-08
e 37 35 89.2 122880 9.32942833738303e-08 5e-08
e 37 38 89.6 122880 5.82424596311565e-08 5e-08
e 37 39 89.2 122880 8.57751996396753e-08 5e-08
e 37 41 89.1 122880 1.0935569613074e-07 5e-08
e 37 42 89.6 122880 2.80936378562855e-07 5e-08
e 37 90 88.9 122880 1.51664453966969e-07 5e-08
e 37 206 88.9 122880 1.96779322218123e-07 5e-08
e 38 2 89.7 122880 9.96828137402398e-08 5e-08
e 38 3 89.8 122880 9.11764310609575e-08 5e-08
e 38 17 88 122880 1.64365033452322e-07 5e-08
e 38 33 89.1 122880 1.91642294523223e-07 5e-08
e 38 34 88.8 122880 8.16347570234248e-08 5e-08
e 38 35 89.1 122880 1.14655476735032e-07 5e-08
e 38 37 89.6 122880 5.82424596311565e-08 5e-08
e 38 39 89.7 122880 6.31725778960226e-08 5e-08
e 38 41 89.6 122880 7.33645423258217e-08 5e-08
e 38 42 88.6 122880 1.25242150291214e-07 5e-08
e 39 18 90 122880 2.14840886004258e-07 5e-08
e 39 35 89.4 122880 1.21157101452654e-07 5e-08
e 39 36 89.1 122880 2.04416080991168e-07 5e-08
e 39 37 89.2 122880 8.57751996396753e-08 5e-08
e 39 38 89.7 122880 6.31725778960226e-08 5e-08
e 39 41 89.8 122880 6.28953603508255e-08 5e-08
e 39 42 88.9 122880 9.5879526936089e-08 5e-08
e 40 10 89.4 122880 1.10479705081394e-07 5e-08
e 40 300 89 122880 1.25949135541863e-07 5e-08
e 40 301 89.8 122880 1.14207722432504e-07 5e-08
e 41 2 89.2 122880 3.09145508755334e-07 5e-08
e 41 3 89.4 122880 9.19634273582338e-08 5e-08
e 41 4 89.6 122880 1.10545998057212e-07 5e-08
e 41 34 88.4 122880 1.94063473209409e-07 5e-08
e 41 35 88.8 122880 3.01518072124505e-07 5e-08
e 41 37 89.1 122880 1.0935569613074e-07 5e-08
e 41 38 89.6 122880 7.33645423258217e-08 5e-08
e 41 39 89.8 122880 6.28953603508255e-08 5e-08
e 41 42 89.9 122880 6.47499411019011e-08 5e-08
e 42 4 86.8 122880 6.55282321157132e-08 5e-08
e 42 11 89.9 122880 4.55819749518656e-07 5e-08
e 42 16 89.4 122880 4.18276008843168e-07 5e-08
e 42 30 89.2 122880 9.46544469148145e-07 5e-08
e 42 31 89.3 122880 7.20315694400236e-07 5e-08
e 42 37 89.6 122880 2.80936378562855e-07 5e-08
e 42 38 88.6 122880 1.25242150291214e-07 5e-08
e 42 39 88.9 122880 9.5879526936089e-08 5e-08
e 42 41 89.9 122880 6.47499411019011e-08 5e-08
e 42 43 87.9 122880 9.26729736946978e-08 5e-08
e 42 44 85.9 122880 6.45916290653538e-08 5e-08
e 42 58 88.6 122880 2.57628214670275e-07 5e-08
e 42 59 87.6 122880 1.24725324619316e-07 5e-08
e 42 60 88.4 122880 1.87890242536839e-07 5e-08
e 42 63 89.5 122880 1.7869024831394e-07 5e-08
e 42 64 89.5 122880 2.67440826115256e-07 5e-08
e 42 300 87.7 122880 9.58963258180069e-08 5e-08
e 42 301 88.4 122880 1.73494559867585e-07 5e-08
e 43 4 86.2 122880 5.67194875892221e-08 5e-08
e 43 8 87 122880 1.87194928600807e-07 5e-08
e 43 42 87.9 122880 9.26729736946978e-08 5e-08
e 43 44 86.9 122880 8.09819540223261e-08 5e-08
e 43 58 85 122880 1.20101587582708e-07 5e-08
e 43 59 84.9 122880 7.02123148495812e-08 5e-08
e 43 60 85.5 122880 6.3078016079546e-08 5e-08
e 43 61 87.8 122880 8.95503853547783e-08 5e-08
e 43 62 89.9 122880 1.79075268623422e-07 5e-08
e 43 63 85.5 122880 6.66547872699661e-08 5e-08
e 43 64 87.4 122880 9.90542218482979e-08 5e-08
e 43 138 89.6 122880 3.66381958416345e-07 5e-08
e 43 139 88.2 122880 2.49576911351137e-07 5e-08
e 43 140 88.9 122880 2.21284866708682e-07 5e-08
e 43 142 89.4 122880 2.54834219693119e-07 5e-08
e 43 300 87.6 122880 1.14545404153939e-07 5e-08
e 43 301 87.8 122880 2.33086756773941e-07 5e-08
e 44 3 89 122880 1.26504087985842e-07 5e-08
e 44 4 86.1 122880 6.44744204682318e-08 5e-08
e 44 8 88.3 122880 1.66882639369813e-07 5e-08
e 44 11 89.2 122880 3.11787650836201e-07 5e-08
e 44 32 88.9 122880 2.47944388397592e-07 5e-08
e 44 42 85.9 122880 6.45916290653538e-08 5e-08
e 44 43 86.9 122880 8.09819540223261e-08 5e-08
e 44 59 88.2 122880 1.50642033789412e-07 5e-08
e 44 60 88.8 122880 1.27462630921219e-07 5e-08
e 44 61 89.1 122880 2.62311695322434e-07 5e-08
e 44 63 88.7 122880 1.08004466044991e-07 5e-08
e 44 64 88.4 122880 1.14590268353782e-07 5e-08
e 44 80 88.3 122880 1.88680342089941e-07 5e-08
e 44 85 88.8 122880 1.36529724955453e-07 5e-08
e 44 291 86.3 122880 2.02756788693365e-07 5e-08
e 44 292 88.2 122880 1.92092589913881e-07 5e-08
e 44 300 85.7 122880 6.0743072466084e-08 5e-08
e 44 301 88.2 122880 9.22243857159364e-08 5e-08
e 45 22 89.6 122880 1.11441381163113e-07 5e-08
e 45 51 87.2 122880 7.47246921570555e-08 5e-08
e 45 52 88 122880 1.21180637548634e-07 5e-08
e 45 141 89.4 122880 1.82404021605666e-07 5e-08
e 45 142 89.8 122880 7.44912276079177e-07 5e-08
e 45 145 89 122880 9.55150617703301e-08 5e-08
e 45 146 86.6 122880 6.26822366432088e-08 5e-08
e 45 244 89.5 122880 1.5336619260915e-07 5e-08
e 45 245 87.9 122880 8.18456391580929e-08 5e-08
e 45 246 86.3 122880 5.71917118657648e-08 5e-08
e 45 247 88.4 122880 7.32806270796454e-08 5e-08
e 45 248 87.6 122880 1.58673521399241e-07 5e-08
e 46 6 84.3 122880 6.99336721686082e-08 5e-08
e 46 7 85.2 122880 8.64857959492088e-08 5e-08
e 46 47 84.2 122880 6.45674547510519e-08 5e-08
e 46 48 87.3 122880 9.33598561069148e-08 5e-08
e 46 49 89.3 122880 1.77332234731976e-07 5e-08
e 46 54 89.9 122880 2.49182750183e-07 5e-08
e 46 55 87.3 122880 1.07718997626498e-07 5e-08
e 46 91 90 122880 4.17499516906296e-07 5e-08
e 46 92 89.3 122880 1.7505529423496e-07 5e-08
e 46 98 89.6 122880 5.31896182685651e-07 5e-08
e 46 100 89.1 122880 4.51028169474245e-07 5e-08
e 46 294 84.3 122880 6.76283203180143e-08 5e-08
e 46 318 89.1 122880 1.16457340552496e-07 5e-08
e 46 319 88.6 122880 9.93089276825799e-08 5e-08
e 46 320 88.7 122880 6.36426420354597e-08 5e-08
e 46 321 88.9 122880 6.31242083537675e-08 5e-08
e 47 6 86.2 122880 6.54321199155874e-08 5e-08
e 47 7 85.6 122880 5.76354127467161e-08 5e-08
e 47 46 84.2 122880 6.45674547510519e-08 5e-08
e 47 48 85.9 122880 6.8004808532e-08 5e-08
e 47 54 89.9 122880 3.02755793227123e-07 5e-08
e 47 55 88.9 122880 1.13775638467673e-07 5e-08
e 47 93 89.2 122880 1.5464858336931e-07 5e-08
e 47 94 88.8 122880 1.17748573730565e-07 5e-08
e 47 294 86.8 122880 5.20960384198576e-08 5e-08
e 47 320 88.9 122880 1.04286265032885e-07 5e-08
e 47 321 87.6 122880 9.19010583758228e-08 5e-08
e 48 6 88.5 122880 1.16774607351748e-07 5e-08
e 48 7 88.3 122880 8.6622303741829e-08 5e-08
e 48 46 87.3 122880 9.33598561069148e-08 5e-08
e 48 47 85.9 122880 6.8004808532e-08 5e-08
e 48 49 88.3 122880 1.23040656807319e-07 5e-08
e 48 92 89.9 122880 2.48455612403539e-07 5e-08
e 48 93 88 122880 1.15147902784618e-07 5e-08
e 48 94 87.3 122880 9.16397698803485e-08 5e-08
e 48 294 87.2 122880 8.12843149537173e-08 5e-08
e 48 318 89.8 122880 4.93649949250156e-07 5e-08
e 48 319 89.2 122880 3.57744323548744e-07 5e-08
e 48 320 89 122880 1.36334195221291e-07 5e-08
e 48 321 87.5 122880 1.0108534158481e-07 5e-08
e 49 6 89.2 122880 9.64223890819537e-08 5e-08
e 49 7 87.9 122880 6.52898065219385e-08 5e-08
e 49 46 89.3 122880 1.77332234731976e-07 5e-08
e 49 48 88.3 122880 1.23040656807319e-07 5e-08
e 49 50 85.9 122880 6.12355903571389e-08 5e-08
e 49 55 87.9 122880 1.39957991072077e-07 5e-08
e 49 239 88.9 122880 1.43760613827287e-07 5e-08
e 49 240 88.7 122880 1.07702607584478e-07 5e-08
e 49 241 88.9 122880 9.53605345245193e-08 5e-08
e 49 242 88.8 122880 1.00729459127412e-07 5e-08
e 49 243 87.9 122880 1.33341558053354e-07 5e-08
e 49 244 88.3 122880 2.56936425874772e-07 5e-08
e 49 293 87.8 122880 9.3173860418275e-08 5e-08
e 49 294 88.1 122880 8.30629739466945e-08 5e-08
e 50 6 89.1 122880 1.75224503364292e-07 5e-08
e 50 7 88.3 122880 1.02681803002736e-07 5e-08
e 50 49 85.9 122880 6.12355903571389e-08 5e-08
e 50 239 89.1 122880 1.01246347441039e-07 5e-08
e 50 240 88 122880 7.39726225498139e-08 5e-08
e 50 241 87.9 122880 6.15209600432939e-08 5e-08
e 50 242 87.2 122880 6.68984531172466e-08 5e-08
e 50 243 88.7 122880 9.60245403692795e-08 5e-08
e 50 244 89.1 122880 1.6065983334579e-07 5e-08
e 50 293 86.2 122880 6.03717765903445e-08 5e-08
e 50 294 89.4 122880 1.38922669004201e-07 5e-08
e 51 22 86.9 122880 2.37245047435468e-07 5e-08
e 51 45 87.2 122880 7.47246921570555e-08 5e-08
e 51 52 86.2 122880 6.60107949879578e-08 5e-08
e 51 53 85.9 122880 1.11058170700507e-07 5e-08
e 51 56 86.5 122880 3.16601189250072e-07 5e-08
e 51 57 89.3 122880 9.86263540117822e-07 5e-08
e 51 146 89.8 122880 1.1043866189189e-07 5e-08
e 51 243 89.7 122880 1.84841344839787e-07 5e-08
e 51 244 87.9 122880 1.02930853357752e-07 5e-08
e 51 245 86.2 122880 6.97588315190009e-08 5e-08
e 51 246 85.1 122880 6.42043892123578e-08 5e-08
e 51 247 87.2 122880 1.042216649903e-07 5e-08
e 51 281 89.8 122880 1.1921894797334e-06 5e-08
e 52 45 88 122880 1.21180637548634e-07 5e-08
e 52 51 86.2 122880 6.60107949879578e-08 5e-08
e 52 53 85.5 122880 6.45365368522128e-08 5e-08
e 52 54 89.6 122880 8.56242030599681e-08 5e-08
e 52 56 86 122880 1.1345550486518e-07 5e-08
e 52 57 87.6 122880 3.55570754182562e-07 5e-08
e 52 222 87.8 122880 8.43878997651329e-07 5e-08
e 52 245 88.7 122880 1.15500357237734e-07 5e-08
e 52 246 87.4 122880 1.10086722348436e-07 5e-08
e 52 247 89.6 122880 2.66866290380436e-07 5e-08
e 53 51 85.9 122880 1.11058170700507e-07 5e-08
e 53 52 85.5 122880 6.45365368522128e-08 5e-08
e 53 54 87.2 122880 6.86805619775005e-08 5e-08
e 53 55 89 122880 1.16315191518067e-07 5e-08
e 53 56 86.2 122880 6.72520330757316e-08 5e-08
e 53 57 86.6 122880 1.23460866474132e-07 5e-08
e 53 146 88.2 122880 4.76003348702631e-07 5e-08
e 53 221 89.7 122880 1.16368645585406e-06 5e-08
e 53 245 89.8 122880 3.01239961668825e-07 5e-08
e 53 246 89.3 122880 2.81917881285842e-07 5e-08
e 54 6 87.4 122880 1.12094129910054e-07 5e-08
e 54 7 89.2 122880 2.26889987483121e-07 5e-08
e 54 46 89.9 122880 2.49182750183e-07 5e-08
e 54 47 89.9 122880 3.02755793227123e-07 5e-08
e 54 52 89.6 122880 8.56242030599681e-08 5e-08
e 54 53 87.2 122880 6.86805619775005e-08 5e-08
e 54 55 86.2 122880 6.46116409422995e-08 5e-08
e 54 56 88 122880 8.39743092034399e-08 5e-08
e 54 57 89.1 122880 1.53636187842231e-07 5e-08
e 54 241 89.7 122880 1.00251034768986e-06 5e-08
e 54 242 89.6 122880 6.55218021777273e-07 5e-08
e 54 293 89.9 122880 8.95470643543839e-07 5e-08
e 55 6 85.7 122880 6.6464295361098e-08 5e-08
e 55 7 88 122880 1.0096057960857e-07 5e-08
e 55 46 87.3 122880 1.07718997626498e-07 5e-08
e 55 47 88.9 122880 1.13775638467673e-07 5e-08
e 55 49 87.9 122880 1.39957991072077e-07 5e-08
e 55 53 89 122880 1.16315191518067e-07 5e-08
e 55 54 86.2 122880 6.46116409422995e-08 5e-08
e 55 56 88.8 122880 1.30692539433456e-07 5e-08
e 55 57 89.8 122880 2.76994058776006e-07 5e-08
e 55 293 89.9 122880 5.5932003474449e-07 5e-08
e 55 294 88 122880 9.48776260577238e-08 5e-08
e 55 317 89.2 122880 2.84740312699137e-07 5e-08
e 55 320 89.4 122880 1.80241135534452e-07 5e-08
e 55 321 89.8 122880 2.4256169567486e-07 5e-08
e 56 51 86.5 122880 3.16601189250072e-07 5e-08
e 56 52 86 122880 1.1345550486518e-07 5e-08
e 56 53 86.2 122880 6.72520330757316e-08 5e-08
e 56 54 88 122880 8.39743092034399e-08 5e-08
e 56 55 88.8 122880 1.30692539433456e-07 5e-08
e 56 57 87.6 122880 6.9522337242342e-08 5e-08
e 56 149 90 122880 6.5564752786704e-07 5e-08
e 56 314 89 122880 1.06808429872359e-07 5e-08
e 57 15 89.8 122880 2.88049119130413e-07 5e-08
e 57 51 89.3 122880 9.86263540117822e-07 5e-08
e 57 52 87.6 122880 3.55570754182562e-07 5e-08
e 57 53 86.6 122880 1.23460866474132e-07 5e-08
e 57 54 89.1 122880 1.53636187842231e-07 5e-08
e 57 55 89.8 122880 2.76994058776006e-07 5e-08
e 57 56 87.6 122880 6.9522337242342e-08 5e-08
e 57 149 87.2 122880 2.06566594600107e-07 5e-08
e 57 313 88.8 122880 1.1664236298687e-07 5e-08
e 57 314 87.3 122880 5.97281252231374e-08 5e-08
e 57 315 86.7 122880 6.41981297107381e-08 5e-08
e 58 4 86.3 122880 1.36742025298335e-07 5e-08
e 58 16 87.7 122880 8.55146622535137e-08 5e-08
e 58 27 90 122880 1.86334369300816e-07 5e-08
e 58 28 88.8 122880 1.08369246443322e-07 5e-08
e 58 42 88.6 122880 2.57628214670275e-07 5e-08
e 58 43 85 122880 1.20101587582708e-07 5e-08
e 58 59 85.5 122880 6.52605986765068e-08 5e-08
e 58 60 87.1 122880 1.24522231146615e-07 5e-08
e 58 61 87.7 122880 1.68616002920803e-07 5e-08
e 58 63 88.9 122880 2.52949140583913e-07 5e-08
e 58 142 89.8 122880 2.72738380210408e-07 5e-08
e 58 143 88.7 122880 1.97834204202135e-07 5e-08
e 58 173 88.9 122880 2.55366365138539e-07 5e-08
e 58 174 87.7 122880 1.71822909842244e-07 5e-08
e 58 175 86.8 122880 9.6452333372811e-08 5e-08
e 58 176 85.3 122880 6.6675508689582e-08 5e-08
e 58 177 89.4 122880 1.30447483633729e-07 5e-08
e 58 282 86.9 122880 8.77213520780345e-08 5e-08
e 58 283 87.1 122880 1.07069660058822e-07 5e-08
e 58 284 86.3 122880 8.67352789373384e-08 5e-08
e 58 286 89.6 122880 3.45813911123537e-07 5e-08
e 59 4 86.4 122880 8.13469422035425e-08 5e-08
e 59 16 87.7 122880 1.38697467083406e-07 5e-08
e 59 28 87.8 122880 1.83994958395813e-07 5e-08
e 59 42 87.6 122880 1.24725324619316e-07 5e-08
e 59 43 84.9 122880 7.02123148495812e-08 5e-08
e 59 44 88.2 122880 1.50642033789412e-07 5e-08
e 59 58 85.5 122880 6.52605986765068e-08 5e-08
e 59 60 86.7 122880 7.61390388057863e-08 5e-08
e 59 61 88.1 122880 9.78159916919858e-08 5e-08
e 59 62 89.2 122880 1.84092150075138e-07 5e-08
e 59 63 89.3 122880 1.04930833588943e-07 5e-08
e 59 64 88.2 122880 2.38088726813307e-07 5e-08
e 59 140 89.4 122880 2.37020011547019e-07 5e-08
e 59 142 88.8 122880 1.8977407245183e-07 5e-08
e 59 176 86.5 122880 1.13769666148103e-07 5e-08
e 59 282 87.7 122880 1.29555313454436e-07 5e-08
e 59 283 88 122880 2.26450526538589e-07 5e-08
e 59 284 87.7 122880 1.3543299923731e-07 5e-08
e 60 4 87.2 122880 8.85370088878363e-08 5e-08
e 60 8 87.3 122880 1.73614188863384e-07 5e-08
e 60 42 88.4 122880 1.87890242536839e-07 5e-08
e 60 43 85.5 122880 6.3078016079546e-08 5e-08
e 60 44 88.8 122880 1.27462630921219e-07 5e-08
e 60 58 87.1 122880 1.24522231146615e-07 5e-08
e 60 59 86.7 122880 7.61390388057863e-08 5e-08
e 60 61 85.2 122880 5.71443416521634e-08 5e-08
e 60 62 89.7 122880 9.05334020220611e-08 5e-08
e 60 63 85.1 122880 5.78645856774399e-08 5e-08
e 60 64 88.3 122880 9.21859956851639e-08 5e-08
e 60 138 88.4 122880 1.65131485436524e-07 5e-08
e 60 139 88 122880 1.10612219656917e-07 5e-08
e 60 140 88.9 122880 1.00536550686526e-07 5e-08
e 60 142 89.9 122880 1.0932933908223e-07 5e-08
e 60 143 89.5 122880 1.45675088730785e-07 5e-08
e 60 144 89.9 122880 2.51148697948996e-07 5e-08
e 60 145 89.9 122880 8.63101742461841e-07 5e-08
e 60 220 89.6 122880 2.06910829351154e-07 5e-08
e 60 221 89.4 122880 2.21608616059092e-07 5e-08
e 60 280 89.6 122880 6.065818337438e-07 5e-08
e 60 281 89.4 122880 3.82358950430812e-07 5e-08
e 60 282 88.5 122880 2.87053369134495e-07 5e-08
e 60 300 88.7 122880 2.14386240096079e-07 5e-08
e 60 301 88.6 122880 4.18803139162241e-07 5e-08
e 61 4 88.1 122880 1.3085791730618e-07 5e-08
e 61 8 87.6 122880 2.05508482664629e-07 5e-08
e 61 27 89.4 122880 1.82298423444588e-07 5e-08
e 61 28 88.1 122880 2.93095438131902e-07 5e-08
e 61 43 87.8 122880 8.95503853547783e-08 5e-08
e 61 44 89.1 122880 2.62311695322434e-07 5e-08
e 61 58 87.7 122880 1.68616002920803e-07 5e-08
e 61 59 88.1 122880 9.78159916919858e-08 5e-08
e 61 60 85.2 122880 5.71443416521634e-08 5e-08
e 61 62 89.8 122880 6.36438015795681e-08 5e-08
e 61 63 85.3 122880 6.78717719657113e-08 5e-08
e 61 64 88.2 122880 1.03201180365451e-07 5e-08
e 61 137 88.2 122880 2.0887314181265e-07 5e-08
e 61 138 87.8 122880 1.14401252637793e-07 5e-08
e 61 139 85.9 122880 8.02585676931895e-08 5e-08
e 61 140 86.5 122880 6.97905523473562e-08 5e-08
e 61 141 89.3 122880 1.74488539147044e-07 5e-08
e 61 142 87.7 122880 7.74814557346898e-08 5e-08
e 61 143 88.7 122880 1.03431702796249e-07 5e-08
e 61 144 89.5 122880 1.247121412275e-07 5e-08
e 61 146 89.7 122880 9.74114043737674e-07 5e-08
e 61 221 89 122880 1.16919657222557e-07 5e-08
e 61 222 88.9 122880 1.74674250965662e-07 5e-08
e 61 280 89.8 122880 3.63739873077726e-07 5e-08
e 61 281 89.3 122880 2.04823725373235e-07 5e-08
e 61 282 89.1 122880 2.61558092718025e-07 5e-08
e 61 300 89.9 122880 3.99396958076614e-07 5e-08
e 62 27 89.2 122880 1.31819410348199e-07 5e-08
e 62 43 89.9 122880 1.79075268623422e-07 5e-08
e 62 59 89.2 122880 1.84092150075138e-07 5e-08
e 62 60 89.7 122880 9.05334020220611e-08 5e-08
e 62 61 89.8 122880 6.36438015795681e-08 5e-08
e 62 64 88.7 122880 1.58911498818595e-07 5e-08
e 62 137 88.7 122880 1.63797553885643e-07 5e-08
e 62 138 88.4 122880 9.64344229245077e-08 5e-08
e 62 139 86.5 122880 6.16158762314817e-08 5e-08
e 62 140 87.9 122880 5.0785075208006e-08 5e-08
e 62 141 88.9 122880 8.94924416864539e-08 5e-08
e 62 142 87 122880 5.71447170443245e-08 5e-08
e 62 143 88.6 122880 8.25890592619301e-08 5e-08
e 62 144 87.6 122880 7.97930637302576e-08 5e-08
e 62 220 87.9 122880 6.70263227083385e-08 5e-08
e 62 221 88 122880 7.39554616328323e-08 5e-08
e 62 222 88.4 122880 1.0571248885712e-07 5e-08
e 62 223 87.8 122880 1.72658518892144e-07 5e-08
e 62 280 88.7 122880 2.02192340086029e-07 5e-08
e 62 281 88.1 122880 1.12911730680147e-07 5e-08
e 63 4 87.5 122880 8.94845151549459e-08 5e-08
e 63 8 88.3 122880 1.00283603866136e-07 5e-08
e 63 32 88.4 122880 2.55150621645599e-07 5e-08
e 63 42 89.5 122880 1.7869024831394e-07 5e-08
e 63 43 85.5 122880 6.66547872699661e-08 5e-08
e 63 44 88.7 122880 1.08004466044991e-07 5e-08
e 63 58 88.9 122880 2.52949140583913e-07 5e-08
e 63 59 89.3 122880 1.04930833588943e-07 5e-08
e 63 60 85.1 122880 5.78645856774399e-08 5e-08
e 63 61 85.3 122880 6.78717719657113e-08 5e-08
e 63 64 86.2 122880 6.3738935937766e-08 5e-08
e 63 65 87.7 122880 2.20028985015548e-07 5e-08
e 63 137 88.7 122880 1.8289023249934e-07 5e-08
e 63 138 88 122880 1.21777200794915e-07 5e-08
e 63 139 88.9 122880 1.07393603526518e-07 5e-08
e 63 300 87.9 122880 1.250624593956e-07 5e-08
e 63 301 87.9 122880 2.16415120289529e-07 5e-08
e 64 4 88.4 122880 1.21104119602741e-07 5e-08
e 64 8 85.3 122880 6.14548550012502e-08 5e-08
e 64 32 86.9 122880 1.08527750451418e-07 5e-08
e 64 42 89.5 122880 2.67440826115256e-07 5e-08
e 64 43 87.4 122880 9.90542218482979e-08 5e-08
e 64 44 88.4 122880 1.14590268353782e-07 5e-08
e 64 59 88.2 122880 2.38088726813307e-07 5e-08
e 64 60 88.3 122880 9.21859956851639e-08 5e-08
e 64 61 88.2 122880 1.03201180365451e-07 5e-08
e 64 62 88.7 122880 1.58911498818595e-07 5e-08
e 64 63 86.2 122880 6.3738935937766e-08 5e-08
e 64 65 87.6 122880 1.00451566152843e-07 5e-08
e 64 66 88.9 122880 1.42648102129757e-07 5e-08
e 64 67 87.3 122880 1.91518078428255e-07 5e-08
e 64 80 88.4 122880 1.63417438671149e-07 5e-08
e 64 85 88.6 122880 1.72670886227667e-07 5e-08
e 64 136 87.8 122880 1.59394802938441e-07 5e-08
e 64 137 89.3 122880 1.16172228187481e-07 5e-08
e 64 138 87.9 122880 1.08164487755571e-07 5e-08
e 64 139 89.6 122880 1.19353010326281e-07 5e-08
e 64 140 89.4 122880 1.69650690886083e-07 5e-08
e 64 291 88.3 122880 1.2453536929753e-07 5e-08
e 64 300 86.9 122880 1.07350247148068e-07 5e-08
e 64 301 88.2 122880 1.21557092527048e-07 5e-08
e 65 8 85.8 122880 6.60313354982855e-08 5e-08
e 65 32 85.2 122880 7.27332534435887e-08 5e-08
e 65 63 87.7 122880 2.20028985015548e-07 5e-08
e 65 64 87.6 122880 1.00451566152843e-07 5e-08
e 65 66 88.6 122880 6.67031838725107e-08 5e-08
e 65 67 84.9 122880 6.62677787309306e-08 5e-08
e 65 68 88.3 122880 2.10812825453704e-07 5e-08
e 65 80 88.3 122880 1.21567353779349e-07 5e-08
